nwb_path,session_start_time,subject_id,num_good_units,num_units,brain_region,device,is_single_shank,is_v1_probe,most_common_area
sub-449141/sub-449141_ses-20190602T155210_behavior+ecephys+image+ogen.nwb,2019-06-02 15:52:10+00:00,449141,79,404,left Midbrain,18005107812 (neuropixels 1.0 - 3B),True,True,Pontine reticular nucleus
sub-449141/sub-449141_ses-20190602T155210_behavior+ecephys+image+ogen.nwb,2019-06-02 15:52:10+00:00,449141,65,407,right Midbrain,18005107871 (neuropixels 1.0 - 3B),True,True,Midbrain reticular nucleus
sub-449141/sub-449141_ses-20190603T160047_behavior+ecephys+image+ogen.nwb,2019-06-03 16:00:47+00:00,449141,137,462,right Striatum,17131309211 (neuropixels 1.0 - 3B),True,True,Caudoputamen
sub-449141/sub-449141_ses-20190603T160047_behavior+ecephys+image+ogen.nwb,2019-06-03 16:00:47+00:00,449141,77,286,left Striatum,17216703352 (neuropixels 1.0 - 3B),True,True,Caudoputamen
sub-449141/sub-449141_ses-20190603T160047_behavior+ecephys+image+ogen.nwb,2019-06-03 16:00:47+00:00,449141,205,580,left Thalamus,18005107812 (neuropixels 1.0 - 3B),True,True,Posterior complex of the thalamus
sub-449141/sub-449141_ses-20190603T160047_behavior+ecephys+image+ogen.nwb,2019-06-03 16:00:47+00:00,449141,256,776,right Thalamus,18005107871 (neuropixels 1.0 - 3B),True,True,Lateral posterior nucleus of the thalamus
sub-449141/sub-449141_ses-20190604T152447_behavior+ecephys+image+ogen.nwb,2019-06-04 15:24:47+00:00,449141,60,242,right Striatum,17131309211 (neuropixels 1.0 - 3B),True,True,Caudoputamen
sub-449141/sub-449141_ses-20190604T152447_behavior+ecephys+image+ogen.nwb,2019-06-04 15:24:47+00:00,449141,71,258,left Striatum,17216703352 (neuropixels 1.0 - 3B),True,True,Caudoputamen
sub-449141/sub-449141_ses-20190604T152447_behavior+ecephys+image+ogen.nwb,2019-06-04 15:24:47+00:00,449141,178,603,left Thalamus,18005107812 (neuropixels 1.0 - 3B),True,True,Lateral posterior nucleus of the thalamus
sub-449141/sub-449141_ses-20190604T152447_behavior+ecephys+image+ogen.nwb,2019-06-04 15:24:47+00:00,449141,187,530,right Thalamus,18005107871 (neuropixels 1.0 - 3B),True,True,Ventral medial nucleus of the thalamus
sub-455219/sub-455219_ses-20190805T152117_behavior+ecephys+image+ogen.nwb,2019-08-05 15:21:17+00:00,455219,80,375,right ALM,17131309211 (neuropixels 1.0 - 3B),True,True,"Orbital area, ventrolateral part, layer 5"
sub-455219/sub-455219_ses-20190805T152117_behavior+ecephys+image+ogen.nwb,2019-08-05 15:21:17+00:00,455219,195,524,left ALM,17216703352 (neuropixels 1.0 - 3B),True,True,Olfactory areas
sub-455219/sub-455219_ses-20190805T152117_behavior+ecephys+image+ogen.nwb,2019-08-05 15:21:17+00:00,455219,163,505,left Thalamus,18005107812 (neuropixels 1.0 - 3B),True,True,Mediodorsal nucleus of thalamus
sub-455219/sub-455219_ses-20190805T152117_behavior+ecephys+image+ogen.nwb,2019-08-05 15:21:17+00:00,455219,60,296,right Midbrain,18005107871 (neuropixels 1.0 - 3B),True,True,Midbrain reticular nucleus
sub-455219/sub-455219_ses-20190806T143015_behavior+ecephys+image+ogen.nwb,2019-08-06 14:30:15+00:00,455219,130,521,right ALM,17131309211 (neuropixels 1.0 - 3B),True,True,Anterior olfactory nucleus
sub-455219/sub-455219_ses-20190806T143015_behavior+ecephys+image+ogen.nwb,2019-08-06 14:30:15+00:00,455219,187,529,left ALM,17216703352 (neuropixels 1.0 - 3B),True,True,"Orbital area, ventrolateral part, layer 5"
sub-455219/sub-455219_ses-20190806T143015_behavior+ecephys+image+ogen.nwb,2019-08-06 14:30:15+00:00,455219,162,489,left Thalamus,18005107812 (neuropixels 1.0 - 3B),True,True,Mediodorsal nucleus of thalamus
sub-455219/sub-455219_ses-20190806T143015_behavior+ecephys+image+ogen.nwb,2019-08-06 14:30:15+00:00,455219,51,279,right Midbrain,18005107871 (neuropixels 1.0 - 3B),True,True,Pontine reticular nucleus
sub-455219/sub-455219_ses-20190808T140448_behavior+ecephys+image+ogen.nwb,2019-08-08 14:04:48+00:00,455219,146,478,right ALM,17131309211 (neuropixels 1.0 - 3B),True,True,"Orbital area, ventrolateral part, layer 5"
sub-455219/sub-455219_ses-20190808T140448_behavior+ecephys+image+ogen.nwb,2019-08-08 14:04:48+00:00,455219,210,561,left ALM,17216703352 (neuropixels 1.0 - 3B),True,True,"Orbital area, ventrolateral part, layer 5"
sub-455219/sub-455219_ses-20190808T140448_behavior+ecephys+image+ogen.nwb,2019-08-08 14:04:48+00:00,455219,161,549,left Thalamus,18005107812 (neuropixels 1.0 - 3B),True,True,Mediodorsal nucleus of thalamus
sub-455219/sub-455219_ses-20190808T140448_behavior+ecephys+image+ogen.nwb,2019-08-08 14:04:48+00:00,455219,82,369,right Midbrain,18005107871 (neuropixels 1.0 - 3B),True,True,Pontine reticular nucleus
sub-455220/sub-455220_ses-20190729T145044_behavior+ecephys+image+ogen.nwb,2019-07-29 14:50:44+00:00,455220,45,264,left ALM,17216703352 (neuropixels 1.0 - 3B),True,True,Anterior olfactory nucleus
sub-455220/sub-455220_ses-20190729T145044_behavior+ecephys+image+ogen.nwb,2019-07-29 14:50:44+00:00,455220,118,565,left Midbrain,18005107812 (neuropixels 1.0 - 3B),True,True,Midbrain reticular nucleus
sub-455220/sub-455220_ses-20190729T145044_behavior+ecephys+image+ogen.nwb,2019-07-29 14:50:44+00:00,455220,61,375,right Midbrain,18005107871 (neuropixels 1.0 - 3B),True,True,Red nucleus
sub-455220/sub-455220_ses-20190730T154125_behavior+ecephys+image+ogen.nwb,2019-07-30 15:41:25+00:00,455220,120,448,right ALM,17131309211 (neuropixels 1.0 - 3B),True,True,"Orbital area, ventrolateral part, layer 5"
sub-455220/sub-455220_ses-20190730T154125_behavior+ecephys+image+ogen.nwb,2019-07-30 15:41:25+00:00,455220,236,732,left ALM,17216703352 (neuropixels 1.0 - 3B),True,True,Anterior olfactory nucleus
sub-455220/sub-455220_ses-20190730T154125_behavior+ecephys+image+ogen.nwb,2019-07-30 15:41:25+00:00,455220,46,381,left Midbrain,18005107812 (neuropixels 1.0 - 3B),True,True,Midbrain reticular nucleus
sub-455220/sub-455220_ses-20190730T154125_behavior+ecephys+image+ogen.nwb,2019-07-30 15:41:25+00:00,455220,76,438,right Midbrain,18005107871 (neuropixels 1.0 - 3B),True,True,Midbrain reticular nucleus
sub-455220/sub-455220_ses-20190731T151805_behavior+ecephys+image+ogen.nwb,2019-07-31 15:18:05+00:00,455220,128,517,right ALM,17131309211 (neuropixels 1.0 - 3B),True,True,"Orbital area, ventrolateral part, layer 2/3"
sub-455220/sub-455220_ses-20190731T151805_behavior+ecephys+image+ogen.nwb,2019-07-31 15:18:05+00:00,455220,208,614,left ALM,17216703352 (neuropixels 1.0 - 3B),True,True,"Orbital area, ventrolateral part, layer 5"
sub-455220/sub-455220_ses-20190731T151805_behavior+ecephys+image+ogen.nwb,2019-07-31 15:18:05+00:00,455220,110,479,left Midbrain,18005107812 (neuropixels 1.0 - 3B),True,True,Midbrain reticular nucleus
sub-455220/sub-455220_ses-20190731T151805_behavior+ecephys+image+ogen.nwb,2019-07-31 15:18:05+00:00,455220,42,376,right Midbrain,18005107871 (neuropixels 1.0 - 3B),True,True,"Superior colliculus, motor related, intermediate white layer"
sub-455220/sub-455220_ses-20190801T135056_behavior+ecephys+image+ogen.nwb,2019-08-01 13:50:56+00:00,455220,290,723,left ALM,17216703352 (neuropixels 1.0 - 3B),True,True,"Orbital area, ventrolateral part, layer 5"
sub-455220/sub-455220_ses-20190801T135056_behavior+ecephys+image+ogen.nwb,2019-08-01 13:50:56+00:00,455220,83,332,left Midbrain,18005107812 (neuropixels 1.0 - 3B),True,True,Midbrain reticular nucleus
sub-455220/sub-455220_ses-20190801T135056_behavior+ecephys+image+ogen.nwb,2019-08-01 13:50:56+00:00,455220,54,373,right Midbrain,18005107871 (neuropixels 1.0 - 3B),True,True,Midbrain reticular nucleus
sub-455220/sub-455220_ses-20190803T150200_behavior+ecephys+image+ogen.nwb,2019-08-03 15:02:00+00:00,455220,83,264,right Striatum,17131309211 (neuropixels 1.0 - 3B),True,True,Caudoputamen
sub-455220/sub-455220_ses-20190803T150200_behavior+ecephys+image+ogen.nwb,2019-08-03 15:02:00+00:00,455220,60,215,left Striatum,17216703352 (neuropixels 1.0 - 3B),True,True,"Globus pallidus, external segment"
sub-455220/sub-455220_ses-20190803T150200_behavior+ecephys+image+ogen.nwb,2019-08-03 15:02:00+00:00,455220,142,525,left Thalamus,18005107812 (neuropixels 1.0 - 3B),True,True,Mediodorsal nucleus of thalamus
sub-455220/sub-455220_ses-20190803T150200_behavior+ecephys+image+ogen.nwb,2019-08-03 15:02:00+00:00,455220,148,562,right Thalamus,18005107871 (neuropixels 1.0 - 3B),True,True,Mediodorsal nucleus of thalamus
sub-456772/sub-456772_ses-20191119T115109_behavior+ecephys+image+ogen.nwb,2019-11-19 11:51:09+00:00,456772,39,176,right Midbrain,19011111142 (neuropixels 2.0 - MS),False,False,Subiculum
sub-456772/sub-456772_ses-20191119T115109_behavior+ecephys+image+ogen.nwb,2019-11-19 11:51:09+00:00,456772,22,159,left Midbrain,19011116163 (neuropixels 2.0 - MS),False,False,Subiculum
sub-456772/sub-456772_ses-20191119T115109_behavior+ecephys+image+ogen.nwb,2019-11-19 11:51:09+00:00,456772,45,194,left ALM,19011116211 (neuropixels 2.0 - MS),False,False,"Secondary motor area, layer 5"
sub-456772/sub-456772_ses-20191119T130822_behavior+ecephys+image+ogen.nwb,2019-11-19 13:08:22+00:00,456772,80,219,right Midbrain,19011111142 (neuropixels 2.0 - MS),False,False,"Superior colliculus, motor related, intermediate white layer"
sub-456772/sub-456772_ses-20191119T130822_behavior+ecephys+image+ogen.nwb,2019-11-19 13:08:22+00:00,456772,39,142,left Midbrain,19011116163 (neuropixels 2.0 - MS),False,False,"Superior colliculus, motor related, intermediate white layer"
sub-456772/sub-456772_ses-20191119T130822_behavior+ecephys+image+ogen.nwb,2019-11-19 13:08:22+00:00,456772,38,201,left ALM,19011116211 (neuropixels 2.0 - MS),False,False,"Secondary motor area, layer 5"
sub-456772/sub-456772_ses-20191120T115527_behavior+ecephys+image+ogen.nwb,2019-11-20 11:55:27+00:00,456772,42,175,right Midbrain,19011111142 (neuropixels 2.0 - MS),False,False,"Superior colliculus, motor related, intermediate white layer"
sub-456772/sub-456772_ses-20191120T115527_behavior+ecephys+image+ogen.nwb,2019-11-20 11:55:27+00:00,456772,56,220,left Midbrain,19011116163 (neuropixels 2.0 - MS),False,False,"Superior colliculus, motor related, intermediate white layer"
sub-456772/sub-456772_ses-20191120T115527_behavior+ecephys+image+ogen.nwb,2019-11-20 11:55:27+00:00,456772,119,394,left ALM,19011116211 (neuropixels 2.0 - MS),False,False,"Secondary motor area, layer 5"
sub-456772/sub-456772_ses-20191120T130334_behavior+ecephys+image+ogen.nwb,2019-11-20 13:03:34+00:00,456772,53,150,right Midbrain,19011111142 (neuropixels 2.0 - MS),False,False,Midbrain reticular nucleus
sub-456772/sub-456772_ses-20191120T130334_behavior+ecephys+image+ogen.nwb,2019-11-20 13:03:34+00:00,456772,70,209,left Midbrain,19011116163 (neuropixels 2.0 - MS),False,False,Midbrain reticular nucleus
sub-456772/sub-456772_ses-20191120T130334_behavior+ecephys+image+ogen.nwb,2019-11-20 13:03:34+00:00,456772,71,251,left ALM,19011116211 (neuropixels 2.0 - MS),False,False,"Secondary motor area, layer 5"
sub-456772/sub-456772_ses-20191121T113844_behavior+ecephys+image+ogen.nwb,2019-11-21 11:38:44+00:00,456772,180,478,right Thalamus,19011111142 (neuropixels 2.0 - MS),False,False,Ventral anterior-lateral complex of the thalamus
sub-456772/sub-456772_ses-20191121T113844_behavior+ecephys+image+ogen.nwb,2019-11-21 11:38:44+00:00,456772,143,362,left Thalamus,19011116163 (neuropixels 2.0 - MS),False,False,Mediodorsal nucleus of thalamus
sub-456772/sub-456772_ses-20191121T113844_behavior+ecephys+image+ogen.nwb,2019-11-21 11:38:44+00:00,456772,21,173,right ALM,19011116211 (neuropixels 2.0 - MS),False,False,"Secondary motor area, layer 5"
sub-456772/sub-456772_ses-20191121T124405_behavior+ecephys+image+ogen.nwb,2019-11-21 12:44:05+00:00,456772,91,334,right Thalamus,19011111142 (neuropixels 2.0 - MS),False,False,Lateral dorsal nucleus of thalamus
sub-456772/sub-456772_ses-20191121T124405_behavior+ecephys+image+ogen.nwb,2019-11-21 12:44:05+00:00,456772,139,349,left Thalamus,19011116163 (neuropixels 2.0 - MS),False,False,Mediodorsal nucleus of thalamus
sub-456772/sub-456772_ses-20191121T124405_behavior+ecephys+image+ogen.nwb,2019-11-21 12:44:05+00:00,456772,23,95,right ALM,19011116211 (neuropixels 2.0 - MS),False,False,"Secondary motor area, layer 5"
sub-456772/sub-456772_ses-20191122T134226_behavior+ecephys+image+ogen.nwb,2019-11-22 13:42:26+00:00,456772,158,364,right Thalamus,19011111142 (neuropixels 2.0 - MS),False,False,Ventral anterior-lateral complex of the thalamus
sub-456772/sub-456772_ses-20191122T134226_behavior+ecephys+image+ogen.nwb,2019-11-22 13:42:26+00:00,456772,120,336,left Thalamus,19011116163 (neuropixels 2.0 - MS),False,False,Paracentral nucleus
sub-456772/sub-456772_ses-20191122T134226_behavior+ecephys+image+ogen.nwb,2019-11-22 13:42:26+00:00,456772,65,322,right ALM,19011116211 (neuropixels 2.0 - MS),False,False,"Secondary motor area, layer 5"
sub-456772/sub-456772_ses-20191122T144855_behavior+ecephys+image+ogen.nwb,2019-11-22 14:48:55+00:00,456772,209,456,right Thalamus,19011111142 (neuropixels 2.0 - MS),False,False,Ventral anterior-lateral complex of the thalamus
sub-456772/sub-456772_ses-20191122T144855_behavior+ecephys+image+ogen.nwb,2019-11-22 14:48:55+00:00,456772,163,398,left Thalamus,19011116163 (neuropixels 2.0 - MS),False,False,Mediodorsal nucleus of thalamus
sub-456772/sub-456772_ses-20191122T144855_behavior+ecephys+image+ogen.nwb,2019-11-22 14:48:55+00:00,456772,105,294,right ALM,19011116211 (neuropixels 2.0 - MS),False,False,"Secondary motor area, layer 5"
sub-456772/sub-456772_ses-20191123T135013_behavior+ecephys+image+ogen.nwb,2019-11-23 13:50:13+00:00,456772,68,245,right Striatum,19011111142 (neuropixels 2.0 - MS),False,False,Caudoputamen
sub-456772/sub-456772_ses-20191123T135013_behavior+ecephys+image+ogen.nwb,2019-11-23 13:50:13+00:00,456772,204,510,left ALM,19011111614 (neuropixels 2.0 - SS),True,False,"Orbital area, ventrolateral part, layer 5"
sub-456772/sub-456772_ses-20191123T135013_behavior+ecephys+image+ogen.nwb,2019-11-23 13:50:13+00:00,456772,60,203,left Striatum,19011116163 (neuropixels 2.0 - MS),False,False,Caudoputamen
sub-456772/sub-456772_ses-20191123T145127_behavior+ecephys+image+ogen.nwb,2019-11-23 14:51:27+00:00,456772,128,307,right Striatum,19011111142 (neuropixels 2.0 - MS),False,False,Caudoputamen
sub-456772/sub-456772_ses-20191123T145127_behavior+ecephys+image+ogen.nwb,2019-11-23 14:51:27+00:00,456772,188,478,left ALM,19011111614 (neuropixels 2.0 - SS),True,False,"Orbital area, ventrolateral part, layer 6a"
sub-456772/sub-456772_ses-20191123T145127_behavior+ecephys+image+ogen.nwb,2019-11-23 14:51:27+00:00,456772,126,378,left Striatum,19011116163 (neuropixels 2.0 - MS),False,False,Caudoputamen
sub-456773/sub-456773_ses-20191002T143533_behavior+ecephys+ogen.nwb,2019-10-02 14:35:33+00:00,456773,151,569,left ALM,17216703352 (neuropixels 1.0 - 3B),True,True,"Frontal pole, layer 5"
sub-456773/sub-456773_ses-20191002T143533_behavior+ecephys+ogen.nwb,2019-10-02 14:35:33+00:00,456773,56,305,right Medulla,18005107871 (neuropixels 1.0 - 3B),True,True,Parvicellular reticular nucleus
sub-456773/sub-456773_ses-20191002T143533_behavior+ecephys+ogen.nwb,2019-10-02 14:35:33+00:00,456773,79,545,left Medulla,18408406182 (neuropixels 1.0 - 3B),True,True,Gigantocellular reticular nucleus
sub-456773/sub-456773_ses-20191002T143533_behavior+ecephys+ogen.nwb,2019-10-02 14:35:33+00:00,456773,166,538,right ALM,18408406312 (neuropixels 1.0 - 3B),True,True,"Frontal pole, layer 2/3"
sub-456773/sub-456773_ses-20191003T153548_behavior+ecephys+image+ogen.nwb,2019-10-03 15:35:48+00:00,456773,28,231,left ALM,17216703352 (neuropixels 1.0 - 3B),True,True,"Frontal pole, layer 2/3"
sub-456773/sub-456773_ses-20191003T153548_behavior+ecephys+image+ogen.nwb,2019-10-03 15:35:48+00:00,456773,111,396,right Medulla,18005107871 (neuropixels 1.0 - 3B),True,True,Gigantocellular reticular nucleus
sub-456773/sub-456773_ses-20191003T153548_behavior+ecephys+image+ogen.nwb,2019-10-03 15:35:48+00:00,456773,83,446,left Medulla,18408406182 (neuropixels 1.0 - 3B),True,True,Gigantocellular reticular nucleus
sub-456773/sub-456773_ses-20191003T153548_behavior+ecephys+image+ogen.nwb,2019-10-03 15:35:48+00:00,456773,50,319,right ALM,18408406312 (neuropixels 1.0 - 3B),True,True,Anterior olfactory nucleus
sub-456773/sub-456773_ses-20191004T143720_behavior+ecephys+image+ogen.nwb,2019-10-04 14:37:20+00:00,456773,135,421,left ALM,17216703352 (neuropixels 1.0 - 3B),True,True,Anterior olfactory nucleus
sub-456773/sub-456773_ses-20191004T143720_behavior+ecephys+image+ogen.nwb,2019-10-04 14:37:20+00:00,456773,60,367,right Medulla,18005107871 (neuropixels 1.0 - 3B),True,True,Intermediate reticular nucleus
sub-456773/sub-456773_ses-20191004T143720_behavior+ecephys+image+ogen.nwb,2019-10-04 14:37:20+00:00,456773,91,523,left Medulla,18408406182 (neuropixels 1.0 - 3B),True,True,Intermediate reticular nucleus
sub-456773/sub-456773_ses-20191004T143720_behavior+ecephys+image+ogen.nwb,2019-10-04 14:37:20+00:00,456773,128,498,right ALM,18408406312 (neuropixels 1.0 - 3B),True,True,Anterior olfactory nucleus
sub-456774/sub-456774_ses-20191021T142044_behavior+ecephys+image+ogen.nwb,2019-10-21 14:20:44+00:00,456774,175,529,left ALM,17216703352 (neuropixels 1.0 - 3B),True,True,"Orbital area, lateral part, layer 5"
sub-456774/sub-456774_ses-20191021T142044_behavior+ecephys+image+ogen.nwb,2019-10-21 14:20:44+00:00,456774,49,354,right Medulla,18005107871 (neuropixels 1.0 - 3B),True,True,"Spinal nucleus of the trigeminal, oral part"
sub-456774/sub-456774_ses-20191021T142044_behavior+ecephys+image+ogen.nwb,2019-10-21 14:20:44+00:00,456774,79,495,left Medulla,18408406182 (neuropixels 1.0 - 3B),True,True,Medial vestibular nucleus
sub-456774/sub-456774_ses-20191021T142044_behavior+ecephys+image+ogen.nwb,2019-10-21 14:20:44+00:00,456774,229,832,right ALM,18408406312 (neuropixels 1.0 - 3B),True,True,Anterior olfactory nucleus
sub-456773/sub-456773_ses-20191005T142316_behavior+ecephys+image+ogen.nwb,2019-10-05 14:23:16+00:00,456773,145,457,left ALM,17216703352 (neuropixels 1.0 - 3B),True,True,Anterior olfactory nucleus
sub-456773/sub-456773_ses-20191005T142316_behavior+ecephys+image+ogen.nwb,2019-10-05 14:23:16+00:00,456773,20,338,right Medulla,18005107871 (neuropixels 1.0 - 3B),True,True,"Spinal nucleus of the trigeminal, oral part"
sub-456773/sub-456773_ses-20191005T142316_behavior+ecephys+image+ogen.nwb,2019-10-05 14:23:16+00:00,456773,91,478,left Medulla,18408406182 (neuropixels 1.0 - 3B),True,True,Medial vestibular nucleus
sub-456773/sub-456773_ses-20191005T142316_behavior+ecephys+image+ogen.nwb,2019-10-05 14:23:16+00:00,456773,90,457,right ALM,18408406312 (neuropixels 1.0 - 3B),True,True,Anterior olfactory nucleus
sub-456774/sub-456774_ses-20191023T142402_behavior+ecephys+image+ogen.nwb,2019-10-23 14:24:02+00:00,456774,58,272,left Medulla,19011111142 (neuropixels 2.0 - MS),False,False,Gigantocellular reticular nucleus
sub-456774/sub-456774_ses-20191023T142402_behavior+ecephys+image+ogen.nwb,2019-10-23 14:24:02+00:00,456774,48,236,right ALM,19011116153 (neuropixels 2.0 - MS),False,False,"Prelimbic area, layer 6a"
sub-456774/sub-456774_ses-20191023T142402_behavior+ecephys+image+ogen.nwb,2019-10-23 14:24:02+00:00,456774,72,334,right Medulla,19011116211 (neuropixels 2.0 - MS),False,False,Gigantocellular reticular nucleus
sub-456774/sub-456774_ses-20191022T133136_behavior+ecephys+image+ogen.nwb,2019-10-22 13:31:36+00:00,456774,95,395,left Medulla,19011111142 (neuropixels 2.0 - MS),False,False,Gigantocellular reticular nucleus
sub-456774/sub-456774_ses-20191022T133136_behavior+ecephys+image+ogen.nwb,2019-10-22 13:31:36+00:00,456774,88,308,left ALM,19011116153 (neuropixels 2.0 - MS),False,False,"Secondary motor area, layer 5"
sub-456774/sub-456774_ses-20191022T133136_behavior+ecephys+image+ogen.nwb,2019-10-22 13:31:36+00:00,456774,96,502,right Medulla,19011116211 (neuropixels 2.0 - MS),False,False,Gigantocellular reticular nucleus
sub-460432/sub-460432_ses-20191217T123303_behavior+ecephys+image+ogen.nwb,2019-12-17 12:33:03+00:00,460432,62,249,right Medulla,19011111142 (neuropixels 2.0 - MS),False,False,Medulla
sub-460432/sub-460432_ses-20191217T123303_behavior+ecephys+image+ogen.nwb,2019-12-17 12:33:03+00:00,460432,98,422,left Midbrain,19011111614 (neuropixels 2.0 - SS),True,False,Lateral posterior nucleus of the thalamus
sub-460432/sub-460432_ses-20191217T123303_behavior+ecephys+image+ogen.nwb,2019-12-17 12:33:03+00:00,460432,99,486,left ALM,19011116163 (neuropixels 2.0 - MS),False,False,"Secondary motor area, layer 5"
sub-460432/sub-460432_ses-20191218T111453_behavior+ecephys+image+ogen.nwb,2019-12-18 11:14:53+00:00,460432,98,321,right Medulla,19011111142 (neuropixels 2.0 - MS),False,False,Medulla
sub-460432/sub-460432_ses-20191218T111453_behavior+ecephys+image+ogen.nwb,2019-12-18 11:14:53+00:00,460432,62,195,left Midbrain,19011111614 (neuropixels 2.0 - SS),True,False,Midbrain reticular nucleus
sub-460432/sub-460432_ses-20191218T111453_behavior+ecephys+image+ogen.nwb,2019-12-18 11:14:53+00:00,460432,162,690,left ALM,19011116163 (neuropixels 2.0 - MS),False,False,"Orbital area, lateral part, layer 5"
sub-460432/sub-460432_ses-20191219T134919_behavior+ecephys+image+ogen.nwb,2019-12-19 13:49:19+00:00,460432,61,288,left Medulla,19011111142 (neuropixels 2.0 - MS),False,False,Gigantocellular reticular nucleus
sub-460432/sub-460432_ses-20191219T134919_behavior+ecephys+image+ogen.nwb,2019-12-19 13:49:19+00:00,460432,103,301,right Midbrain,19011111614 (neuropixels 2.0 - SS),True,False,Anterior pretectal nucleus
sub-460432/sub-460432_ses-20191219T134919_behavior+ecephys+image+ogen.nwb,2019-12-19 13:49:19+00:00,460432,204,535,right ALM,19011116163 (neuropixels 2.0 - MS),False,False,"Orbital area, ventrolateral part, layer 5"
sub-460432/sub-460432_ses-20191220T140433_behavior+ecephys+image+ogen.nwb,2019-12-20 14:04:33+00:00,460432,68,293,left Medulla,19011111142 (neuropixels 2.0 - MS),False,False,Inferior olivary complex
sub-460432/sub-460432_ses-20191220T140433_behavior+ecephys+image+ogen.nwb,2019-12-20 14:04:33+00:00,460432,78,321,right Midbrain,19011111614 (neuropixels 2.0 - SS),True,False,Posterior limiting nucleus of the thalamus
sub-460432/sub-460432_ses-20191220T140433_behavior+ecephys+image+ogen.nwb,2019-12-20 14:04:33+00:00,460432,38,269,right ALM,19011116163 (neuropixels 2.0 - MS),False,False,"Orbital area, lateral part, layer 5"
sub-460434/sub-460434_ses-20191112T114755_behavior+ecephys+image+ogen.nwb,2019-11-12 11:47:55+00:00,460434,5,104,left Midbrain,19011111614 (neuropixels 2.0 - SS),True,False,Pontine reticular nucleus
sub-460434/sub-460434_ses-20191112T114755_behavior+ecephys+image+ogen.nwb,2019-11-12 11:47:55+00:00,460434,121,441,left ALM,19011116153 (neuropixels 2.0 - MS),False,False,"Secondary motor area, layer 6a"
sub-460434/sub-460434_ses-20191112T114755_behavior+ecephys+image+ogen.nwb,2019-11-12 11:47:55+00:00,460434,30,179,right Medulla,19011116211 (neuropixels 2.0 - MS),False,False,Gigantocellular reticular nucleus
sub-460434/sub-460434_ses-20191113T135640_behavior+ecephys+image+ogen.nwb,2019-11-13 13:56:40+00:00,460434,48,276,right Medulla,19011111142 (neuropixels 2.0 - MS),False,False,Magnocellular reticular nucleus
sub-460434/sub-460434_ses-20191113T135640_behavior+ecephys+image+ogen.nwb,2019-11-13 13:56:40+00:00,460434,28,195,left Midbrain,19011111614 (neuropixels 2.0 - SS),True,False,Midbrain
sub-460434/sub-460434_ses-20191113T135640_behavior+ecephys+image+ogen.nwb,2019-11-13 13:56:40+00:00,460434,74,641,left ALM,19011116153 (neuropixels 2.0 - MS),False,False,"Secondary motor area, layer 6a"
sub-455220/sub-455220_ses-20190804T152922_behavior+ecephys+image+ogen.nwb,2019-08-04 15:29:22+00:00,455220,111,421,right Striatum,17131309211 (neuropixels 1.0 - 3B),True,True,Caudoputamen
sub-455220/sub-455220_ses-20190804T152922_behavior+ecephys+image+ogen.nwb,2019-08-04 15:29:22+00:00,455220,140,424,left Striatum,17216703352 (neuropixels 1.0 - 3B),True,True,Caudoputamen
sub-455220/sub-455220_ses-20190804T152922_behavior+ecephys+image+ogen.nwb,2019-08-04 15:29:22+00:00,455220,110,506,left Thalamus,18005107812 (neuropixels 1.0 - 3B),True,True,Mediodorsal nucleus of thalamus
sub-455220/sub-455220_ses-20190804T152922_behavior+ecephys+image+ogen.nwb,2019-08-04 15:29:22+00:00,455220,67,396,right Thalamus,18005107871 (neuropixels 1.0 - 3B),True,True,Mediodorsal nucleus of thalamus
sub-460434/sub-460434_ses-20191114T142520_behavior+ecephys+image+ogen.nwb,2019-11-14 14:25:20+00:00,460434,72,229,left Medulla,19011111142 (neuropixels 2.0 - MS),False,False,Gigantocellular reticular nucleus
sub-460434/sub-460434_ses-20191114T142520_behavior+ecephys+image+ogen.nwb,2019-11-14 14:25:20+00:00,460434,74,336,right Midbrain,19011111614 (neuropixels 2.0 - SS),True,False,Midbrain reticular nucleus
sub-460434/sub-460434_ses-20191114T142520_behavior+ecephys+image+ogen.nwb,2019-11-14 14:25:20+00:00,460434,44,261,right ALM,19011116153 (neuropixels 2.0 - MS),False,False,"Frontal pole, layer 5"
sub-460436/sub-460436_ses-20200107T111633_behavior+ecephys+image+ogen.nwb,2020-01-07 11:16:33+00:00,460436,58,267,right Medulla,19011111142 (neuropixels 2.0 - MS),False,False,Inferior olivary complex
sub-460436/sub-460436_ses-20200107T111633_behavior+ecephys+image+ogen.nwb,2020-01-07 11:16:33+00:00,460436,88,238,left Midbrain,19011111614 (neuropixels 2.0 - SS),True,False,Midbrain
sub-460436/sub-460436_ses-20200107T111633_behavior+ecephys+image+ogen.nwb,2020-01-07 11:16:33+00:00,460436,219,561,left ALM,19011116163 (neuropixels 2.0 - MS),False,False,"Secondary motor area, layer 6a"
sub-460436/sub-460436_ses-20200108T105741_behavior+ecephys+image+ogen.nwb,2020-01-08 10:57:41+00:00,460436,87,286,right Medulla,19011111142 (neuropixels 2.0 - MS),False,False,Gigantocellular reticular nucleus
sub-460436/sub-460436_ses-20200108T105741_behavior+ecephys+image+ogen.nwb,2020-01-08 10:57:41+00:00,460436,79,202,left Midbrain,19011111614 (neuropixels 2.0 - SS),True,False,Anterior pretectal nucleus
